"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.94706670619781e-16,2.54027117219482,0.432,0.071,4.90833959917245e-12,"12","RUBCN"
5.15159854476515e-16,1.9319391240258,0.838,0.275,8.57998737630636e-12,"12","MYDGF"
6.66727316142318e-16,2.9224966805849,0.324,0.043,1.11043434503503e-11,"12","MILR1"
9.36158306902133e-16,1.86533424987592,0.919,0.394,1.5591716601455e-11,"12","P4HB"
1.93400785713405e-15,2.35069410980761,0.432,0.072,3.22109008605676e-11,"12","ST3GAL2"
2.01247332734539e-15,1.97977083699935,0.514,0.099,3.35177432669375e-11,"12","GGA2"
2.0155566368162e-15,2.21020518838292,0.432,0.074,3.35690957861739e-11,"12","PLXNB2"
2.24846043227493e-15,2.22674680350629,0.514,0.102,3.74481084995389e-11,"12","MRPL36"
2.71872741927196e-15,2.6171746633417,0.568,0.133,4.52804051679745e-11,"12","TCL1A"
3.65202855318068e-15,1.88207387356313,0.811,0.313,6.08245355532242e-11,"12","TMED10"
3.99035653554237e-15,1.99674819403442,0.73,0.207,6.64593880994581e-11,"12","COMT"
4.14034622366473e-15,2.43846762080582,0.595,0.142,6.8957466355136e-11,"12","EIF4A3"
4.8778443493766e-15,2.85617064671165,0.324,0.046,8.12404976388672e-11,"12","SCARB2"
5.14963224218003e-15,1.80729974224656,0.73,0.198,8.57671249935084e-11,"12","USF2"
5.19363389447431e-15,2.25339190719908,0.351,0.051,8.64999725124697e-11,"12","GPX7"
5.67646210060465e-15,1.74987212773197,0.919,0.343,9.45414762855705e-11,"12","DBNL"
7.05276297694848e-15,2.77814913577302,0.27,0.033,1.17463767381077e-10,"12","CDYL"
7.78580570652566e-15,2.07817217019899,0.486,0.094,1.29672594042185e-10,"12","ZDHHC24"
9.04509687223865e-15,2.55489302216656,0.297,0.039,1.50646088407135e-10,"12","MYL6B"
9.07806909828383e-15,1.80058403571305,0.676,0.166,1.51195240831917e-10,"12","FLOT1"
1.09648017093272e-14,2.04374339022252,0.568,0.127,1.82618772468844e-10,"12","CUX1"
1.2513332381609e-14,2.17646540184727,0.432,0.077,2.08409550815698e-10,"12","PREB"
1.26436059388305e-14,1.57666724512023,0.946,0.319,2.10579256911222e-10,"12","GLIPR1"
1.2963663869976e-14,2.5955520008366,0.351,0.054,2.1590982175445e-10,"12","ZCCHC8"
1.52853856734386e-14,1.73177701062998,0.919,0.445,2.5457809839112e-10,"12","CD164"
1.59421957379656e-14,2.22776426040954,0.486,0.098,2.65517270015818e-10,"12","PARP10"
2.26476992482452e-14,1.76625928320877,0.405,0.067,3.77197430979523e-10,"12","CDCA7L"
2.27129300896095e-14,1.70684017880278,0.757,0.208,3.78283850642446e-10,"12","PSENEN"
2.66748977375993e-14,1.32073858087965,0.973,0.784,4.44270421819716e-10,"12","CHCHD2"
2.88036431568511e-14,2.01751137488119,0.514,0.1,4.79724676777356e-10,"12","MAP4K4"
3.10151266565417e-14,2.51880008703168,0.568,0.127,5.16556934464702e-10,"12","B4GALT1"
3.24229573551283e-14,1.841234254331,0.568,0.125,5.40004354749661e-10,"12","RABGAP1L"
6.82624587403924e-14,1.80788767014237,0.486,0.095,1.13691125032123e-09,"12","RNU12"
7.16300696544526e-14,2.02840014118661,0.351,0.054,1.19299881009491e-09,"12","FCHSD2"
7.8069332555992e-14,1.98562396692608,0.459,0.088,1.30024473372005e-09,"12","SLC2A6"
8.03089706560015e-14,2.49914641887225,0.297,0.042,1.3375459062757e-09,"12","SLAMF7"
9.62762574774546e-14,1.90387214321976,0.541,0.119,1.60348106828701e-09,"12","NGLY1"
1.20949067856465e-13,1.6166865087284,0.351,0.054,2.01440672514943e-09,"12","KIAA0125"
1.21950785473581e-13,1.75887821666363,0.649,0.157,2.03109033206249e-09,"12","MORF4L2"
1.24507446635365e-13,1.31127824849996,1,0.634,2.073671523712e-09,"12","ERP29"
1.38457659697628e-13,1.48998651286517,0.919,0.468,2.306012322264e-09,"12","RBX1"
1.5001040325646e-13,1.98585859456543,0.676,0.185,2.49842326623635e-09,"12","RAB11FIP1"
2.12919999325921e-13,1.98637285084453,0.757,0.289,3.54618258877321e-09,"12","SIVA1"
2.16255110804915e-13,1.95650250049275,0.568,0.136,3.60172887045586e-09,"12","NUDT1"
2.41336904255917e-13,2.50668880623263,0.27,0.036,4.01946614038229e-09,"12","MAN1A1"
2.50583245035228e-13,2.71409793207622,0.297,0.043,4.17346394606173e-09,"12","CSNK1E"
3.21401998457995e-13,2.37189785853115,0.297,0.043,5.35295028431791e-09,"12","SH3TC1"
3.38372237107661e-13,1.77817745195896,0.649,0.174,5.63558960902809e-09,"12","GRSF1"
4.04486472132679e-13,1.65706944925363,0.649,0.172,6.73672219336976e-09,"12","CHD9"
5.23901344636499e-13,2.08348442194279,0.27,0.036,8.72557689492088e-09,"12","YPEL1"
5.95955519398013e-13,1.98300147991869,0.459,0.094,9.92563917557391e-09,"12","TNKS2"
7.35911072987087e-13,1.67009556638822,0.676,0.187,1.22565989205999e-08,"12","PPM1K"
7.62227341390606e-13,1.72158660976054,0.649,0.169,1.26948963708605e-08,"12","TXNDC17"
7.70193141500324e-13,2.39231507085221,0.297,0.044,1.28275667716879e-08,"12","MYO9A"
8.71362298438832e-13,1.14459343613755,0.946,0.368,1.45125390804988e-08,"12","HLA-DQA1"
8.89040542943312e-13,2.1335043152738,0.324,0.051,1.48069702427209e-08,"12","TBC1D9"
9.48969494467309e-13,1.42151144485617,0.919,0.363,1.5805086930353e-08,"12","HLA-DMA"
1.03752363955233e-12,1.44701849802562,0.784,0.229,1.7279956216744e-08,"12","LYN"
1.15801322846343e-12,1.52751354739024,0.811,0.261,1.92867103200584e-08,"12","SFT2D1"
1.22206811165231e-12,1.48590625437436,0.703,0.184,2.03535443995693e-08,"12","LPXN"
1.26509700570111e-12,1.58811435114596,0.757,0.235,2.10701906299519e-08,"12","KDELR2"
1.32746709269532e-12,2.59025773271268,0.324,0.052,2.21089644288406e-08,"12","C3orf58"
1.72192788948254e-12,1.51006243475306,0.514,0.109,2.86787089993318e-08,"12","SDR39U1"
1.80630826157082e-12,2.48019883877224,0.378,0.07,3.00840640964621e-08,"12","SPNS3"
1.81236961108919e-12,1.68305586863397,0.622,0.16,3.01850158726904e-08,"12","FAM60A"
1.9313559182603e-12,1.43453135324768,0.892,0.323,3.21667328186253e-08,"12","PRKCB"
2.04098725377812e-12,1.71925833186801,0.541,0.125,3.39926427116746e-08,"12","PTPMT1"
2.23574337416991e-12,1.19779233623516,1,0.764,3.72363058967999e-08,"12","CALM2"
2.34848063216691e-12,2.0773854935213,0.432,0.089,3.91139449287398e-08,"12","TRAPPC12"
2.66578656096937e-12,1.55350832358765,0.784,0.251,4.43986751729449e-08,"12","TRABD"
2.71337676291097e-12,1.81960922120679,0.595,0.153,4.51912899862822e-08,"12","ODC1"
4.10196007268383e-12,1.34447929509328,0.973,0.61,6.83181450105492e-08,"12","TMEM258"
4.3703319255826e-12,1.81225965148853,0.568,0.144,7.27878782205782e-08,"12","ITGAE"
4.76965647879259e-12,2.03935218919478,0.351,0.061,7.94386286542906e-08,"12","RASGEF1B"
4.82358565186655e-12,1.71031484182806,0.703,0.204,8.03368190318373e-08,"12","SELPLG"
5.03954618799746e-12,0.955597720775089,1,0.913,8.39336417610976e-08,"12","MYL6"
5.47806803744512e-12,1.37555535304172,0.838,0.296,9.12372231636485e-08,"12","HLA-DMB"
5.76934652917781e-12,1.46518236534481,0.892,0.403,9.60884664434565e-08,"12","GNAS"
5.85253016809468e-12,1.24203632357592,0.703,0.189,9.74738899496169e-08,"12","STX7"
5.93529064940576e-12,2.25090421490816,0.27,0.039,9.88522657658529e-08,"12","GPATCH11"
6.0118850413772e-12,1.78142095101673,0.649,0.195,1.00127945364137e-07,"12","TMEM109"
6.4646247351037e-12,2.23693045224751,0.351,0.063,1.07668324963152e-07,"12","ITPR2"
6.58454668814018e-12,2.0012766276222,0.459,0.101,1.09665625090975e-07,"12","CLTC"
8.37977948622155e-12,2.98177966817485,0.351,0.069,1.3956522734302e-07,"12","RPPH1"
9.85464409819741e-12,1.72993428943919,0.378,0.07,1.64129097455478e-07,"12","TMEM19"
1.0286040800695e-11,1.78711575888722,0.784,0.279,1.71314009535575e-07,"12","RPN2"
1.17815830490307e-11,2.06332876545486,0.27,0.039,1.96222265681606e-07,"12","SEC16A"
1.22985571617488e-11,1.21324251729722,1,0.545,2.04832469528926e-07,"12","CST3"
1.26920224957747e-11,0.72506752409377,1,0.97,2.11385634667127e-07,"12","ATP5E"
1.29068971158019e-11,1.81746310342478,0.568,0.148,2.1496437146368e-07,"12","LAIR1"
1.34399783925177e-11,2.09573534501185,0.27,0.04,2.23842840127383e-07,"12","AAMDC"
1.4906305059778e-11,1.82656418925926,0.541,0.133,2.48264510770603e-07,"12","CRELD2"
1.52986717701076e-11,1.62013475255798,0.568,0.148,2.54799378331142e-07,"12","IQGAP2"
1.74619297279732e-11,1.67494157258583,0.649,0.195,2.90828439619393e-07,"12","ACADVL"
1.76649173056576e-11,2.29432033989996,0.297,0.048,2.94209197725727e-07,"12","TTC7A"
1.98494128945091e-11,2.192763746875,0.297,0.049,3.3059197175805e-07,"12","RAB34"
1.99384619113215e-11,2.31670078116129,0.324,0.057,3.3207508313306e-07,"12","SLC39A6"
2.00573968627092e-11,1.01851864086107,0.973,0.881,3.34055944748422e-07,"12","COMMD6"
2.00728479252393e-11,1.12985799682005,0.784,0.254,3.34313282194861e-07,"12","MEF2C"
2.08334854462739e-11,1.31995651978453,0.757,0.239,3.46981700107692e-07,"12","BRI3"
2.5351561976206e-11,1.50706911644351,0.784,0.288,4.22230264713711e-07,"12","DSTN"
2.64017894316371e-11,1.3734906004211,0.865,0.372,4.39721802983915e-07,"12","NCF1"
2.75119502798886e-11,1.76606906940619,0.378,0.073,4.58211531911544e-07,"12","SMC6"
2.87942529702432e-11,2.07837158370722,0.351,0.064,4.79568283219401e-07,"12","ERO1B"
3.14067898912788e-11,0.823767475094533,1,0.913,5.23080085639249e-07,"12","MYL12A"
3.20908856420938e-11,1.65215026331857,0.486,0.113,5.34473700369071e-07,"12","BTK"
3.66170574720992e-11,1.74595225183121,0.595,0.171,6.09857092197813e-07,"12","SMIM14"
3.76815660849359e-11,1.83651620024476,0.514,0.128,6.27586483144608e-07,"12","PAIP1"
4.0703923775498e-11,1.30359207379186,0.892,0.322,6.7792385048092e-07,"12","NDUFV2"
4.52996091282402e-11,1.075517354688,0.973,0.719,7.54464990030841e-07,"12","SUB1"
4.57752319864287e-11,1.77144824635896,0.568,0.155,7.6238648873397e-07,"12","NUDT5"
4.75071313727766e-11,1.68303884498046,0.838,0.342,7.91231273013594e-07,"12","OSTC"
4.77472005193198e-11,2.43383299793292,0.27,0.043,7.95229624649272e-07,"12","EIF2AK4"
4.9409745866672e-11,1.17733815879743,0.811,0.247,8.22919317409422e-07,"12","TIMM8B"
5.16970262742711e-11,1.53933123789561,0.649,0.187,8.61013972597985e-07,"12","PARVG"
5.61638264672594e-11,1.78614487547016,0.514,0.129,9.35408529812206e-07,"12","REPIN1"
5.74066524038369e-11,1.55391729410125,0.514,0.125,9.56107795785904e-07,"12","PHACTR1"
6.29852796025459e-11,1.49435096111446,0.865,0.364,1.0490198317804e-06,"12","SNRPN"
6.49669269165625e-11,2.06697579075683,0.351,0.068,1.08202416779535e-06,"12","FES"
8.29958937934911e-11,0.962702486004402,1,0.554,1.38229661113059e-06,"12","HLA-DPA1"
9.2699654163109e-11,1.83636733372012,0.297,0.05,1.54391274008658e-06,"12","BCL2L12"
9.75572784548802e-11,1.82244461378587,0.324,0.058,1.62481647266603e-06,"12","FAM214A"
9.9684323886901e-11,2.0007388209944,0.27,0.043,1.66024241433634e-06,"12","BTLA"
1.08916436190082e-10,1.67482925724867,0.757,0.277,1.81400324474581e-06,"12","FERMT3"
1.22404577431852e-10,1.59303103160695,0.27,0.043,2.0386482371275e-06,"12","FCRL5"
1.24674746989687e-10,2.1819183600163,0.324,0.061,2.07645791111323e-06,"12","GMPPB"
1.27767284510616e-10,1.94633459553568,0.324,0.059,2.1279641235243e-06,"12","AFF1"
1.31040446476456e-10,1.42998217430881,0.865,0.336,2.18247863606538e-06,"12","ANAPC11"
1.36190426401383e-10,1.61707520670488,0.514,0.127,2.26825155171503e-06,"12","DDAH2"
1.37942704563767e-10,0.747775888457439,1,0.97,2.29743574450955e-06,"12","SERF2"
1.51905342229202e-10,2.07095022390927,0.27,0.043,2.52998347482735e-06,"12","TMEM175"
1.5660628898956e-10,1.61801214822624,0.622,0.187,2.60827774312112e-06,"12","ADI1"
1.59603785322007e-10,1.70151802873437,0.486,0.12,2.65820104453803e-06,"12","CXXC5"
1.59971915504378e-10,1.46003383876442,0.73,0.25,2.66433225272542e-06,"12","AP3S1"
1.70738224713286e-10,2.63119519736099,0.27,0.045,2.84364513259977e-06,"12","G6PC3"
1.79939157622748e-10,1.62925484622468,0.324,0.058,2.99688667020687e-06,"12","RCE1"
1.84447254935678e-10,2.04295083237401,0.27,0.043,3.07196903095372e-06,"12","ALG2"
2.12447061053045e-10,1.99286774742378,0.324,0.06,3.53830580183847e-06,"12","QDPR"
2.17274647691499e-10,1.8760562896952,0.486,0.124,3.61870925730192e-06,"12","UBL7"
2.17366971264441e-10,2.05447777874586,0.432,0.105,3.62024690640926e-06,"12","SEC61A1"
2.48175477783135e-10,1.62603312211501,0.459,0.107,4.13336258247811e-06,"12","INPP4A"
2.52686431639694e-10,2.12484767850638,0.27,0.045,4.20849251895911e-06,"12","SRGAP2"
2.54380097402943e-10,1.51063644907346,0.649,0.194,4.23670052224602e-06,"12","CHMP5"
3.3657045193008e-10,2.06371671212875,0.297,0.053,5.60558087689547e-06,"12","UGGT1"
3.59573883797729e-10,1.58204138275144,0.486,0.124,5.98870303465117e-06,"12","HHEX"
4.0419895590142e-10,0.827062717126608,1,0.594,6.73193361053814e-06,"12","HLA-DPB1"
4.66791537982882e-10,1.48032034844005,0.541,0.14,7.7744130651049e-06,"12","ACTN4"
4.81776083411446e-10,1.33320443452353,0.811,0.276,8.02398066921764e-06,"12","KIF5B"
5.02647884640478e-10,1.32576593791035,0.838,0.355,8.37160051868716e-06,"12","XBP1"
5.04582140927183e-10,1.47733483774024,0.73,0.258,8.40381555714224e-06,"12","PFDN2"
5.13887334796953e-10,1.22889249762833,0.703,0.208,8.55879356104325e-06,"12","LYSMD2"
5.2996096625896e-10,1.28523022392707,0.838,0.325,8.82649989304298e-06,"12","NHP2"
5.45213142694374e-10,1.33299095881617,0.919,0.448,9.0805248915748e-06,"12","DYNLL1"
5.86110305751041e-10,1.71179323501277,0.486,0.125,9.76166714228359e-06,"12","SUPT5H"
6.11977564748127e-10,1.60588317665473,0.541,0.147,1.01924863408801e-05,"12","NUDT22"
6.30477299183886e-10,1.9132158834308,0.514,0.138,1.05005994179076e-05,"12","IFNAR1"
6.85677645841122e-10,2.0044270876613,0.351,0.073,1.14199611914839e-05,"12","ACP5"
6.90792658193234e-10,1.43848789738942,0.622,0.19,1.15051517222083e-05,"12","SMARCB1"
7.20586666560348e-10,2.06070253278637,0.297,0.055,1.20013709315626e-05,"12","TATDN3"
8.76192111857551e-10,1.00100215828066,1,0.904,1.45929796229875e-05,"12","UBC"
8.90405293836075e-10,0.926662205931318,0.973,0.84,1.48297001688398e-05,"12","OST4"
9.61472330289682e-10,1.85729267749322,0.486,0.127,1.60133216609746e-05,"12","TUSC2"
9.76847950032686e-10,2.19971976719962,0.27,0.047,1.62694026077944e-05,"12","CUL4B"
9.86042725912907e-10,1.2587568141217,0.486,0.12,1.64225416000795e-05,"12","QKI"
9.92022432394608e-10,1.83537257348541,0.297,0.055,1.65221336115322e-05,"12","SIL1"
9.9530922486883e-10,1.41828880227822,0.432,0.099,1.65768751401904e-05,"12","CD320"
9.95342957779526e-10,0.99499819185151,0.973,0.843,1.6577436961818e-05,"12","PPIA"
1.03887193232289e-09,1.8348311702156,0.459,0.121,1.73024120328378e-05,"12","HDLBP"
1.04329740180626e-09,1.39794346442733,0.514,0.137,1.73761182270833e-05,"12","DPYSL2"
1.06163271875666e-09,0.976349038985673,1,0.587,1.76814929308922e-05,"12","HLA-DRB1"
1.07879849768776e-09,1.57389418348025,0.649,0.219,1.79673889789897e-05,"12","BAG1"
1.08979762684704e-09,1.81711949827646,0.297,0.055,1.81505794751375e-05,"12","KIF20B"
1.10923881302441e-09,1.48089097885729,0.757,0.3,1.84743724309215e-05,"12","COX17"
1.11759236100051e-09,1.66636126258381,0.703,0.248,1.86135007724634e-05,"12","CDKN2D"
1.28105739374389e-09,1.83072961309497,0.297,0.055,2.13360108928045e-05,"12","NCLN"
1.41261549858352e-09,2.11471108754614,0.297,0.056,2.35271111289085e-05,"12","MARCH9"
1.47510665772657e-09,2.12560021552508,0.324,0.068,2.45679013844361e-05,"12","ETV6"
1.48048922563583e-09,1.52446395497614,0.649,0.201,2.46575480529647e-05,"12","TMEM179B"
1.56670863726787e-09,2.3494870729489,0.297,0.057,2.60935323536964e-05,"12","NDRG1"
1.69169938772503e-09,1.25375264874726,0.919,0.482,2.81752533025604e-05,"12","ATP5B"
1.81795603116263e-09,1.48449602204075,0.595,0.177,3.02780576990137e-05,"12","MKKS"
1.88195247358307e-09,1.47502110175326,0.595,0.183,3.1343918447526e-05,"12","TRIM22"
2.09131186414234e-09,1.44096215562794,0.757,0.294,3.48307990972907e-05,"12","DHRS7"
2.57369853153278e-09,1.4456683140183,0.649,0.194,4.28649490426784e-05,"12","PHYKPL"
2.59479145919918e-09,1.30368300998491,0.703,0.227,4.32162517529623e-05,"12","IRF2BP2"
2.62728754966242e-09,1.89807540807073,0.405,0.096,4.37574741396276e-05,"12","DAP"
2.83872835234073e-09,1.51732990835876,0.459,0.115,4.72790207082348e-05,"12","PSMA6"
2.93989009502053e-09,1.7906193302267,0.27,0.048,4.89638695325669e-05,"12","GAMT"
2.967102986832e-09,1.41983495275685,0.73,0.269,4.9417100245687e-05,"12","DCK"
3.34248273650709e-09,1.36217333004353,0.514,0.137,5.56690499765256e-05,"12","CYB5R3"
3.5985683151271e-09,1.42065306565215,0.595,0.184,5.99341552884419e-05,"12","SKAP2"
3.77967832745625e-09,1.49458220693241,0.459,0.118,6.29505425437839e-05,"12","PRKRA"
4.01579620802028e-09,1.16461272158777,0.919,0.372,6.68830858445777e-05,"12","SAMHD1"
4.05790357964555e-09,1.26881677373545,0.865,0.502,6.75843841189966e-05,"12","COPE"
4.13479718995097e-09,1.80272437831243,0.378,0.088,6.88650471986334e-05,"12","ZDHHC4"
4.18036303931581e-09,1.3178133456923,0.973,0.729,6.96239464198047e-05,"12","KLF6"
4.76042307706446e-09,1.88196950044528,0.351,0.08,7.92848463485086e-05,"12","MXD4"
4.91890498900113e-09,1.59100319798963,0.324,0.066,8.19243625918138e-05,"12","MARS"
5.02436443779922e-09,1.2157917811693,0.811,0.333,8.3680789711546e-05,"12","CANX"
5.07302937674136e-09,1.23113134483301,0.838,0.403,8.44913042696273e-05,"12","TMED2"
5.97086804923757e-09,1.68223562887652,0.568,0.175,9.94448073600517e-05,"12","CNDP2"
6.18171750317112e-09,1.76778731642238,0.514,0.162,0.000102956505015315,"12","ERCC1"
6.86594075755015e-09,1.48556866116588,0.459,0.124,0.000114352243316998,"12","ALDH2"
7.05708753259225e-09,1.3779738178991,0.568,0.175,0.000117535792855324,"12","CPNE3"
7.99334185545801e-09,1.70082963276467,0.351,0.079,0.000133129108602653,"12","MAGT1"
8.58605084637209e-09,1.47504808864289,0.568,0.177,0.000143000676846327,"12","ACAA1"
9.03894034715377e-09,1.35462758263596,0.568,0.169,0.000150543551481846,"12","N4BP2L1"
9.30650120552981e-09,0.748100159085313,1,0.814,0.000154999777578099,"12","UBB"
9.63416384834025e-09,0.945862382258716,0.973,0.5,0.000160456998894107,"12","HLA-DQB1"
9.99729814698308e-09,1.87214108513542,0.405,0.108,0.000166505000638003,"12","LMAN1"
1.05887650722676e-08,2.43393851718427,0.27,0.053,0.000176355882278617,"12","ANTXR2"
1.0725754065781e-08,1.46561522669611,0.351,0.077,0.000178637433965583,"12","EDEM2"
1.10039504495673e-08,1.54279901349423,0.459,0.124,0.000183270794737544,"12","NUP210"
1.31615841729402e-08,1.32307228443481,0.703,0.249,0.000219206184400319,"12","CYTH4"
1.34383062274708e-08,2.19004918181088,0.297,0.062,0.000223814990218526,"12","SIRPB1"
1.46466218402014e-08,1.34462211976776,0.541,0.162,0.000243939486748555,"12","PCMTD1"
1.48038883522088e-08,1.27246680975324,0.73,0.278,0.000246558760506038,"12","SSR1"
1.48271354686157e-08,1.52561120613452,0.514,0.153,0.000246945941229794,"12","NRDC"
1.63716180876344e-08,1.301771680106,0.595,0.186,0.000272669299249552,"12","CMTM3"
1.66721788380412e-08,1.69090730790539,0.405,0.103,0.000277675138547576,"12","NCF4"
1.72464300126564e-08,1.60427733191042,0.27,0.051,0.000287239291860793,"12","C16orf91"
1.74416107763346e-08,0.415667843298684,1,0.991,0.000290490027479853,"12","FTH1"
1.84726296226356e-08,1.36252991850776,0.622,0.208,0.000307661646364996,"12","ILF2"
1.87061652683393e-08,1.55118855830463,0.405,0.102,0.000311551182544191,"12","TTC37"
2.01958858058997e-08,1.5037428548194,0.568,0.183,0.00033636247809726,"12","UBE2E3"
2.08608105301579e-08,2.18825999776042,0.27,0.054,0.00034743679937978,"12","FNDC3A"
2.19834106754105e-08,1.75107493140499,0.541,0.182,0.000366133704798963,"12","NAPA"
2.24988649887012e-08,1.23709582064716,0.892,0.444,0.000374718596386818,"12","POMP"
2.46306021182336e-08,1.39781834686562,0.351,0.079,0.000410222678279181,"12","AGA"
2.47563049519589e-08,1.61339440733697,0.432,0.116,0.000412316258974876,"12","TSEN34"
2.60128094101217e-08,1.4426867765771,0.351,0.08,0.000433243340725577,"12","SLC39A1"
2.66060343207857e-08,1.89462468798874,0.324,0.074,0.000443123501612686,"12","GALK1"
2.69454535881682e-08,1.2621710095995,0.892,0.468,0.000448776529510941,"12","TUBA1B"
2.83305477442082e-08,1.31420451735835,0.595,0.195,0.000471845272679787,"12","CECR1"
2.98077779465259e-08,0.824577493117577,0.973,0.771,0.000496448541699389,"12","ARPC1B"
2.99656418979709e-08,1.21230961822434,0.568,0.172,0.000499077765810705,"12","DUSP22"
3.24130238900683e-08,0.942964303677119,0.919,0.596,0.000539838912889088,"12","NEDD8"
3.4668772423688e-08,1.36895452836129,0.459,0.127,0.000577408404716523,"12","SEC13"
3.58881503693959e-08,1.72981926794174,0.811,0.4,0.000597717144402289,"12","H1FX"
3.69154844435378e-08,1.82812450063147,0.378,0.097,0.000614827393407123,"12","MX1"
3.84738278308383e-08,1.28658400854805,0.459,0.124,0.000640781602522613,"12","ATP2A3"
4.27843947965275e-08,1.78055746099012,0.27,0.055,0.000712574095336166,"12","CYSTM1"
4.33112995877199e-08,1.67056764372121,0.351,0.085,0.000721349694633475,"12","KLC1"
4.34763558771056e-08,1.83532731682934,0.324,0.075,0.000724098707133194,"12","SH2D3C"
4.43203510199425e-08,1.2840827464997,0.649,0.225,0.000738155446237143,"12","ARHGAP9"
4.5641064957024e-08,1.44339608637685,0.432,0.118,0.000760151936859235,"12","RP1-313I6.12"
4.5991084173815e-08,1.38461129293964,0.595,0.208,0.000765981506914889,"12","TMEM14C"
4.8248396849803e-08,1.56352170023491,0.297,0.063,0.00080357704953347,"12","ARL8A"
4.8454570652076e-08,1.36421998341139,0.486,0.141,0.000807010874210325,"12","ALG5"
5.13252389592565e-08,1.93432447714998,0.27,0.055,0.000854821854866416,"12","PIK3CG"
5.98962236217096e-08,1.232959495022,0.865,0.455,0.000997571604419574,"12","MTDH"
5.99997185049723e-08,0.696247765798091,1,0.866,0.000999295311700313,"12","HINT1"
6.41748468369267e-08,1.37877895540291,0.459,0.13,0.00106883207406901,"12","GCHFR"
6.66015247233959e-08,1.41778056715356,0.595,0.202,0.00110924839426816,"12","ARF4"
6.6662202786691e-08,1.36758117323898,0.486,0.144,0.00111025898741234,"12","NDUFA7"
6.76048595174399e-08,1.70610731654426,0.297,0.065,0.00112595893526296,"12","ATP13A1"
7.07699836844226e-08,1.38624719872282,0.514,0.157,0.00117867407826406,"12","TMEM141"
7.26704630326883e-08,1.15693236147375,0.811,0.348,0.00121032656180942,"12","PRDX6"
7.4650204114738e-08,1.50184717999688,0.297,0.064,0.00124329914953096,"12","RREB1"
7.55726303645819e-08,0.808875275812543,1,0.688,0.00125866215872211,"12","HLA-DRA"
8.04958507931481e-08,1.70072405203848,0.297,0.066,0.00134065839495988,"12","ITCH"
8.17643042291078e-08,1.32945069133522,0.378,0.095,0.00136178448693579,"12","CLECL1"
8.58720253574766e-08,1.2935027793292,0.541,0.173,0.00143019858232877,"12","DCTN2"
8.90269301309236e-08,1.58652172601679,0.432,0.119,0.00148274352133053,"12","ARFGAP3"
9.34928764546876e-08,1.62826624060076,0.351,0.088,0.00155712385735282,"12","UBE2W"
9.43957552718403e-08,1.21043207281575,0.757,0.303,0.0015721613040525,"12","DNAJA1"
9.85121194707039e-08,1.74279392262636,0.27,0.056,0.00164071934978457,"12","MCUR1"
1.16328265382854e-07,1.2612962466879,0.676,0.261,0.00193744725995143,"12","RP11-160E2.6"
1.20730864919579e-07,1.45594186132523,0.459,0.136,0.00201077255523559,"12","TMED3"
1.21092782756959e-07,1.64662391683718,0.568,0.221,0.00201680029681716,"12","HM13"
1.25762854547064e-07,1.59017948494654,0.351,0.088,0.00209458034248136,"12","JKAMP"
1.26961803864918e-07,1.41868868314427,0.27,0.055,0.00211454884337022,"12","RMDN3"
1.29800373183022e-07,1.5874649932433,0.351,0.088,0.00216182521536324,"12","EXOSC5"
1.29867434808472e-07,1.29984575897809,0.486,0.145,0.0021629421267351,"12","SLC44A2"
1.33717139878581e-07,1.67106917954133,0.351,0.089,0.00222705896467776,"12","CYSLTR1"
1.35267396170599e-07,1.19423566170534,0.73,0.32,0.00225287848322133,"12","FAM96B"
1.43181485266186e-07,1.1522476014802,0.811,0.383,0.00238468763710832,"12","RABAC1"
1.49951320259242e-07,1.96959127266455,0.27,0.058,0.00249743923891768,"12","ARSA"
1.68502048242037e-07,1.51142240425105,0.486,0.154,0.00280640161347113,"12","IFI35"
1.69913134060442e-07,1.34749634535936,0.73,0.321,0.00282990324777667,"12","SUMO3"
1.72512587934493e-07,1.18173484154796,0.486,0.142,0.00287319715204897,"12","CDC123"
2.00488763342026e-07,1.1248081084633,0.784,0.363,0.00333914035346144,"12","HSPA5"
2.0448062259968e-07,1.12591080133421,0.838,0.469,0.00340562476939768,"12","YPEL5"
2.06787885203808e-07,1.32108476308239,0.595,0.211,0.00344405222806942,"12","UFM1"
2.46637112323665e-07,1.2785377443388,0.622,0.218,0.00410774110575064,"12","NDUFB6"
2.46764863618987e-07,1.54006918830639,0.378,0.102,0.00410986880357423,"12","HIST1H1D"
2.51426151679344e-07,1.17035181968513,0.703,0.277,0.00418750255621948,"12","LSM4"
2.57961889481336e-07,0.718830132942814,1,0.982,0.00429635526931165,"12","H3F3B"
2.60014651090033e-07,1.05817738012099,0.838,0.389,0.0043305440139045,"12","HMGN3"
2.71318356175407e-07,1.23167443476269,0.784,0.378,0.00451880722210141,"12","ZNF706"
2.79374225530877e-07,1.14302680418919,0.676,0.27,0.00465297772621675,"12","SDHC"
2.84438704379932e-07,1.55808393759764,0.324,0.079,0.00473732662144776,"12","GLT8D1"
2.85965879321715e-07,1.29047254578846,0.595,0.213,0.00476276172010317,"12","ADPGK"
3.06722854523122e-07,1.13161753695407,0.459,0.132,0.0051084691420826,"12","NDUFA8"
3.12776773332407e-07,1.67694798689763,0.27,0.06,0.00520929715985123,"12","TRPT1"
